"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","protein_gene_abrev_isoform","gene_pathway","protein_family_common","protein_family_common_abrev","protein_family_isoform","ec_number","reaction_id","enzyme_id","locus_id","expression_id_eff","est_expression","pyro_expression","evidence_targeting","evidence_for_function","mutant_names","remarks","ref_1","ref_2","ref_3"
"AT3G10840",326.894458703759,0.82863606246167,0.185088479675367,0.00000354718706512485,0.0000161443136268267,NA,"Phospholipases",NA,NA,"Lysophospholipase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G11430",30.9444355171616,3.81477481855295,0.610017152308712,0.0000000000729110001477182,0.000000000593295848654251,"AtGPAT5","Aliphatic Suberin Synthesis","Glycerol-3-Phosphate Acyltransferase","GPAT","Glycerol-3-Phosphate Acyltransferase (endomembrane predicted?)","2.3.1.15","20",26,336,175,0.60285633,0,"targetP, RC2","Heterologous expression, mutant characterization and ectopic overexpression in plants","gpat5","acyl acceptor could be glycerol-3-phosphate or glycerol","Beisson et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=17259262","Li et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=17496107","Zheng et al 2003;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=12897259"
"AT3G11670",649.638590174582,1.00889037875465,0.11823473012813,0.0000000000000000055538009853858,0.0000000000000000851260761713213,"DGD1","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Digalactosyldiacylglycerol Synthase","DGDGS","Digalactosyldiacylglycerol Synthase","2.4.1.184","31",37,338,329,1.90904506,1.73001862,"targetP, RC2","Heterologous protein expression and mutant characterization","dgd1","Major DGDG synthase","Dormann et al 1999;http://www.ncbi.nlm.nih.gov/pubmed/10381884?ordinalpos=24&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum","Kelly et al 2003;http://www.ncbi.nlm.nih.gov/pubmed/14600212?log$=activity","Kelly et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/15134746?log$=activity"
"AT3G12120",4435.83031849408,-0.574532270187323,0.108110446522627,0.0000000757857804570587,0.000000434463198666885,"FAD2","Eukaryotic Phospholipid Synthesis","Oleate Desaturase","FAD2","Oleate Desaturase","1.14.99.*","39",47,340,610,54.25707,139.865351,"targetP, RC3","mutant analysis","fad2-1",NA,"Okuley et al 1994;http://www.ncbi.nlm.nih.gov/pubmed/7907506?dopt=Abstract",NA,NA
"AT3G12120",4435.83031849408,-0.574532270187323,0.108110446522627,0.0000000757857804570587,0.000000434463198666885,"FAD2","TAG Synthesis","Oleate Desaturase","FAD2","Oleate Desaturase","1.14.99.*","39",47,340,609,54.25707,139.865351,"targetP, RC3","Mutant Analysis and Heterologous Expression","fad2-1",NA,"Okuley et al 1994;http://www.ncbi.nlm.nih.gov/pubmed/7907506","Okuley et al 1994;http://www.ncbi.nlm.nih.gov/pubmed/7907506",NA
"AT3G12800",3239.73377948033,0.746950994008625,0.101197987044615,0.0000000000000916646957659645,0.00000000000100305123833668,NA,"b-Oxidation","Dienoyl-CoA Reductase","Red","Dienoyl-CoA Reductase","1.3.1.34","92",121,341,532,7.43522811,4.12542901,"targetP, RC3","Sequence Similarity",NA,"This is the main MFP that should be linked to the prt B scheme in the b-ox figure.",NA,NA,NA
"AT3G14360",98.5127589832394,1.14487157955163,0.217323134834441,0.0000000424736533305573,0.000000251796825115793,NA,"TAG Degradation","Triacylglycerol lipase (TAGL)","TAGL","Triacylglycerol lipase (TAGL)","3.1.1.3","84",111,347,183,0.70333239,0.13307836,"targetP, RC1","Sequence homology ONLY (to castor bean acid lipase BLAST score>100)",NA,NA,NA,NA,NA
"AT3G14940",650.829193282622,2.49106535955669,0.211284131624817,0.0000000000000000000000000000000044603481330414,0.000000000000000000000000000000186511729032513,NA,"Glycolysis","phosphoenolpyruvate carboxylase","PECP3",NA,"4.1.1.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gregory et al 2010;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2677216/?tool=pubmed",NA,NA
"AT3G15020",109.022580727,1.12527248919803,0.222723450654792,0.000000141813716301312,0.000000784983159708583,NA,"Glycolysis","NAD-dependent malate dehydrogenase","MDH",NA,"1.1.1.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G15820",1499.67708892962,-1.93218871282956,0.115100345788908,0.000000000000000000000000000000000000000000000000000000000000000404896498005722,0.0000000000000000000000000000000000000000000000000000000000000766334105225497,"PDCT;ROD1","TAG Synthesis","Phosphatidylcholine:diacylglycerol cholinephosphotransferase","PDCT","Phosphatidylcholine:diacylglycerol cholinephosphotransferase","2.7.8.*","68",278,734,767,NA,NA,NA,"Mutant Analysis and Heterologous Expression",NA,NA,"Lu et al 2009;http://www.ncbi.nlm.nih.gov/pubmed/19833868",NA,NA
"AT3G15850",4603.57486321425,-1.7807312245513,0.137117195184438,0.00000000000000000000000000000000000000212069879923934,0.000000000000000000000000000000000000127197124458602,"FAD5","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","MGDG Desaturase (palmitate-specific)","FAD5","MGDG Desaturase (palmitate-specific)","1.14.99.*","30",36,352,546,8.1385605,14.1063057,"targetP, RC2","Heterologous protein expression and mutant characterization","fad5","Palmitoyl-Monogalactosyldiacylglycerol ∆7-deaturase","Kunst et al 1989;http://www.ncbi.nlm.nih.gov/pubmed/16666902?log$=activity","Heilmann et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/15579662?log$=activity","Heilmann et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/15240892?log$=activity"
"AT3G16785",2469.65433284613,0.198239075080957,0.0656597609918922,0.00245613960680222,0.00672562673812061,"PLD &zeta;1","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Phospholipase D  &zeta;","PLD &zeta;","Phospholipase D  &zeta;","3.1.4.4","109",142,354,276,1.40666478,0.53231342,"targetP, RC5","Heterologous protein expression and mutant characterization",NA,NA,"Qin et al 2002;http://www.ncbi.nlm.nih.gov/pubmed/11891260?dopt=Abstract","Li et al 2006;http://www.ncbi.nlm.nih.gov/pubmed/16384909?dopt=Abstract",NA
"AT3G16950",640.559326697182,-2.03537591760166,0.168571565673196,0.000000000000000000000000000000000187656596589633,0.00000000000000000000000000000000851654298305811,"LPD1 (E3)","Plastidial Fatty Acid Synthesis","Dihydrolipoamide Dehydrogenase, E3 component of Pyruvate Dehydrogenase Complex","LPD","Dihydrolipoamide Dehydrogenase, E3 component of Pyruvate Dehydrogenase Complex","nd,1.8.1.4","12,14",20,355,520,6.83237178,1.73001862,"experimental","Sequence similarity to  Synechocystis Dihydrolipoamide dehydrogenase) (LPD) (E3 component of pyruvate dehydrogenase complex)",NA,NA,"Engels et al 1997;http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=9387233",NA,NA
"AT3G17240",621.844929177722,0.592328173457973,0.149819496766296,0.000056036685243013,0.000212621524301192,"mtLPD2","Mitochondrial Fatty Acid & Lipoic Acid Synthesis",NA,NA,"Mitochondrial Dihydrolipoamide Dehydrogenase, branched chain alpha-ketoacid dehydrogenase complex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G17240",54.5267089589579,0.718967175674266,0.314095853065876,0.0120687645111886,0.0279750523473991,"mtLPD2","Mitochondrial Fatty Acid & Lipoic Acid Synthesis",NA,NA,"Mitochondrial Dihydrolipoamide Dehydrogenase, branched chain alpha-ketoacid dehydrogenase complex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G18280",524.595639689374,2.65258494299271,0.197573601656974,0.0000000000000000000000000000000000000000036754514106976,0.000000000000000000000000000000000000000260865163874262,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 2",NA,"162",193,358,508,5.92808728,7.85162296,"targetP, RC1","Sequence similarity",NA,NA,NA,NA,NA
"AT3G19260",682.03521464115,0.709900582403196,0.161576630024136,0.00000644510554536279,0.0000282613509163488,"LOH2","Sphingolipid Synthesis","Ceramide Synthase","CS","Ceramide Synthase","2.3.1.24","52",63,363,301,1.60761689,0.79847013,"targetP, RC4","Knockout",NA,NA,NA,NA,NA
"AT3G21090",110.438537965209,-2.02993280219609,0.261635900158336,0.00000000000000105443447539356,0.0000000000000135864121436112,"AtWBC15;22;AtABCG15","Cuticular Wax Synthesis","ABC Transporter","ABC","ABC Transporter",NA,NA,230,365,680,NA,NA,NA,"Sequence similarity to ABCG11 and ABCG12/CER5",NA,NA,NA,NA,NA
"AT3G22570",6.38694258532041,2.39657003195047,1.40932037874369,0.0087468264471,0.0210501998809938,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 5",NA,"162",193,367,254,1.20571267,0,"targetP, RC1","Sequence similarity",NA,NA,NA,NA,NA
"AT3G22620",87.0597381589822,4.8332273562995,0.562341529103622,0.00000000000000000158977274817086,0.0000000000000000253718197929504,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 5",NA,"162",193,370,384,2.51190139,1.1977052,"targetP, RC3","Sequence similarity",NA,NA,NA,NA,NA
"AT3G22960",19670.8336310973,-1.78226316728511,0.0990203939439139,0.000000000000000000000000000000000000000000000000000000000000000000000000261231435309857,0.0000000000000000000000000000000000000000000000000000000000000000000000695283792041891,NA,"Glycolysis","Pyruvate Kinase","PK",NA,"2.7.1.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andre et al 2007;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1955724/?tool=pubmed",NA,NA
"AT3G23840",291.25176096917,-0.853622051120451,0.167956492818572,0.000000177395576219023,0.000000970585517767077,NA,"Cuticular Wax Synthesis","CER2-like Protein","CER2 ?","CER2-like Protein",NA,"154",184,375,338,2.00952111,1.1977052,"targetP, RC2","Sequence similarity to CER2",NA,NA,NA,NA,NA
"AT3G25110",255.13271726593,1.38711783430382,0.163236349249653,0.00000000000000000436272439606585,0.0000000000000000673546652833102,"FatA","Plastidial Fatty Acid Synthesis","Acyl-ACP Thioesterase A","FATA","Acyl-ACP Thioesterase A","3.1.2.14","9",15,377,278,1.40666478,0.79847013,"targetP, RC5","Heterologous protein expression",NA,NA,"Salas et al 2002;http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=0012061798&dopt=Abstract",NA,NA
"AT3G25110",255.13271726593,1.38711783430382,0.163236349249653,0.00000000000000000436272439606585,0.0000000000000000673546652833102,"FatA","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Acyl-ACP Thioesterase A","FATA","Acyl-ACP Thioesterase A","3.1.2.14","9",15,377,277,1.40666478,0.79847013,"targetP, RC5","Heterologous protein expression",NA,NA,"Salas et al 2002;http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=0012061798&dopt=Abstract","Dormann et al 1995;http://www.ncbi.nlm.nih.gov/pubmed/7840673?ordinalpos=2&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum",NA
"AT3G25540",851.042303954609,0.212368843314239,0.0852596700778089,0.0119594056083457,0.027751773017786,"LAG1","Sphingolipid Synthesis","Ceramide Synthase","CS","Ceramide Synthase","2.3.1.24","52",63,378,349,2.10999717,1.33078355,"targetP, RC2","Knockout",NA,NA,NA,NA,NA
"AT3G25585",7.4425877524259,1.34592592687586,0.802287968238882,0.0151471950012445,0.034234938476497,NA,"Eukaryotic Phospholipid Synthesis","Diacylglycerol Cholinephosphotransferase","DAG-CPT","Diacylglycerol Cholinephosphotransferase","2.7.8.2","38",46,379,496,5.12427883,1.59694026,"targetP, RC3","Heterologous Protein Expression",NA,NA,"Goode et al 1999;http://www.ingentaconnect.com/content/els/09819428/1999/00000037/00000006/art80049",NA,NA
"AT3G25585",7.4425877524259,1.34592592687586,0.802287968238882,0.0151471950012445,0.034234938476497,"DAG-CPT","TAG Synthesis","Diacylglycerol Cholinephosphotransferase","DAG-CPT","Diacylglycerol Cholinephosphotransferase","2.7.8.2","38",46,379,495,5.12427883,1.59694026,"targetP, RC3","Heterologous protein expression",NA,NA,NA,NA,NA
"AT3G25860",4196.67219526931,-1.2154435427907,0.0939248591894911,0.00000000000000000000000000000000000000767797491470489,0.00000000000000000000000000000000000044384601141544,"LTA2","Plastidial Fatty Acid Synthesis","Dihydrolipoamide Acetyltransferase, E2 component of Pyruvate Dehydrogenase Complex","DHLAT","Dihydrolipoamide Acetyltransferase, E2 component of Pyruvate Dehydrogenase Complex","nd,2.3.1.12","12,13",19,385,539,7.73665628,2.39541039,"targetP, RC1","Heterologous expression",NA,NA,"Mooney et al 1999;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=10364395",NA,NA
"AT3G26650",62279.3083018616,-1.22136328266192,0.0871174016160976,0.00000000000000000000000000000000000000000000229352160184503,0.000000000000000000000000000000000000000000192136952290959,NA,"Glycolysis","NADP-Dependent Glyceraldehyde-3-Phosphate Dehydrogenase","GapA-1",NA,"1.2.1.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muñoz-Bertomeu  et al 2009;http://www.plantphysiol.org/cgi/content/full/151/2/541",NA,NA
"AT3G26790",2.47877921357926,1.65949834276985,3.68235295060088,0.0131154839208313,0.0301415479098003,"FUS3","TAG Synthesis","Transcriptional factor with high similarity to the B3 region of the VP1/ABI3-like proteins","Regulatory protein","Transcriptional factor with high similarity to the B3 region of the VP1/ABI3-like proteins",NA,NA,256,386,683,NA,NA,NA,"Mutant Analysis",NA,NA,"Luerssen et al 1998;http://www.ncbi.nlm.nih.gov/pubmed/9807814","Keith et al 1994;http://www.ncbi.nlm.nih.gov/pubmed/12244252",NA
"AT3G27300",41.6923934185499,0.949920778734606,0.474788459978959,0.0152811364960862,0.0345071426081749,NA,"OPPP","glucose-6-phosphate 1-dehydrogenase","G6PD5",NA,"1.1.1.49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G30841",342.524484619,0.411657565498482,0.12649337450079,0.000945103088143664,0.00284265203121351,NA,"Glycolysis","Phosphoglycerate mutase","i-PGM",NA,"5.4.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andriotis et al 2011;http://www3.interscience.wiley.com/journal/123209178/abstract",NA,NA
"AT3G43190",112.781463430483,2.7992895530491,0.413771492388516,0.00000000000116109193814249,0.0000000000113841366506058,NA,"Sucrose Degradation","sucrose synthase","SUS4",NA,"2.4.1.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fallahi et al 2012;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2529237/?tool=pubmed",NA,NA
"AT3G44540",7.45121865341756,5.23258623084244,2.28090310621442,0.000053306672935802,0.000202925923745929,"AlcFAR4","Cuticular Wax Synthesis","Alcohol-forming Fatty Acyl-CoA Reductase","AlcFAR","Alcohol-forming Fatty Acyl-CoA Reductase","1.1.1.*","151",181,393,195,0.80380844,0.13307836,"targetP, RC3","Mutant characterization; Heterologous expression in yeast",NA,"Suberin-assocated FAR; not involved in cuticular wax biosynthesis",NA,NA,NA
"AT3G44540",7.45121865341756,5.23258623084244,2.28090310621442,0.000053306672935802,0.000202925923745929,"AlcFAR4","Aliphatic Suberin Synthesis","Alcohol-forming Fatty Acyl-CoA Reductase","AlcFAR","Alcohol-forming Fatty Acyl-CoA Reductase (ER)","1.1.1.*","151",181,393,194,0.80380844,0.13307836,"targetP, RC3","Sequence similarity to CER4",NA,"High transcript co-upregulation with suberin biosynthetic genes. Suberin-assocated FAR; not involved in cuticular wax biosynthesis",NA,NA,NA
"AT3G44550",109.200642375822,2.60083138904665,0.517748140576703,0.0000000426408989362288,0.000000252671059536081,"AlcFAR5","Cuticular Wax Synthesis","Alcohol-forming Fatty Acyl-CoA Reductase","AlcFAR","Alcohol-forming Fatty Acyl-CoA Reductase","1.1.1.*","151",181,394,113,0.20095211,0,"targetP, RC5","Mutant characterization; Heterologous expression in yeast",NA,"Suberin-assocated FAR; not involved in cuticular wax biosynthesis",NA,NA,NA
"AT3G44550",109.200642375822,2.60083138904665,0.517748140576703,0.0000000426408989362288,0.000000252671059536081,"AlcFAR5","Aliphatic Suberin Synthesis","Alcohol-forming Fatty Acyl-CoA Reductase","AlcFAR","Alcohol-forming Fatty Acyl-CoA Reductase","1.1.1.*","151",181,394,112,0.20095211,0,"targetP, RC5","Sequence similarity to CER4",NA,"High transcript co-upregulation with suberin biosynthetic genes, Suberin-assocated FAR; not involved in cuticular wax biosynthesis",NA,NA,NA
"AT3G45090",61.7290719326261,0.75030072792555,0.288354466587735,0.00493276393339537,0.0125898562843058,NA,"Glycolysis","Phosphoglycerate kinase","PGK",NA,"2.7.2.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G45770",283.885864750566,-0.705326691684212,0.166691750306885,0.0000135721836749435,0.0000565806599899629,NA,"Mitochondrial Fatty Acid & Lipoic Acid Synthesis","Enoyl-ACP Reductase","ER","Enoyl-ACP Reductase","1.3.1.9","6",12,398,686,NA,NA,NA,"Sequence similarity to yeast ETR1",NA,NA,NA,NA,NA
"AT3G45770",22.5967241813343,-1.3276058240792,0.474605639642804,0.00110363412789713,0.00327323918768423,NA,"Mitochondrial Fatty Acid & Lipoic Acid Synthesis","Enoyl-ACP Reductase","ER","Enoyl-ACP Reductase","1.3.1.9","6",12,398,686,NA,NA,NA,"Sequence similarity to yeast ETR1",NA,NA,NA,NA,NA
"AT3G47220",27.5794407660816,1.25997096603627,0.464218979367095,0.00158545302810656,0.00453029639019803,"PLC9","Phospholipases",NA,NA,"PI-specific Phospholipase C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G47290",1421.99141208571,0.264122289021644,0.0839899969058452,0.00152209212166239,0.00436584820392858,"PLC8","Phospholipases",NA,NA,"PI-specific Phospholipase C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G47350",1554.62658575511,-0.203692673108557,0.088521392254867,0.0203703459757544,0.0444097875449233,NA,"TAG Synthesis","Steroleosin","STERO","Steroleosin",NA,NA,253,403,687,NA,NA,NA,"Sequence similarity to sesame steroleosin",NA,NA,"Lin et al 2002;http://www.ncbi.nlm.nih.gov/pubmed/11950969",NA,NA
"AT3G47520",3374.81214119673,0.431048896028311,0.0833147979635598,0.000000186733094265407,0.00000101970876075559,NA,"Glycolysis","NAD-dependent malate dehydrogenase","MDH",NA,"1.1.1.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Berkemeyer et al 1998;http://www.jbc.org/content/273/43/27927.long",NA,NA
"AT3G48610",1007.08554800381,2.02029453244436,0.168135478458044,0.000000000000000000000000000000000381075146161233,0.0000000000000000000000000000000169631551560377,"NPC6","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Phospholipase C (Non specific)","nsPLC","Phospholipase C (Non specific)","3.1.4.3","106",136,405,131,0.30142817,1.46386191,"targetP, RC3","sequence similarity to bacterial PC-PLC",NA,NA,"Nakamura et al 2005;http://www.ncbi.nlm.nih.gov/pubmed/15618226?log$=activity",NA,NA
"AT3G48780",3369.33174295269,-0.649874942401882,0.0857478228481982,0.0000000000000225462246729282,0.000000000000259963261109201,"AtLCB2b","Sphingolipid Synthesis","Serine Palmitoyltransferase","SPT (LCB)","Subunit of Serine Palmitoyltransferase (LCB2b)","2.3.1.50","50",60,406,497,5.12427883,3.59311559,"targetP, RC3","Heterologous expression",NA,NA,"Dietrich et al 2008;http://dx.doi.org/10.1111/j.1365-313X.2008.03420.x","Teng et al 2008;http://dx.doi.org/10.1104/pp.107.113506",NA
"AT3G49160",303.35361947086,-4.57786282185523,0.534306916993934,0.00000000000000000054679108597208,0.00000000000000000903106595841798,NA,"Glycolysis","Pyruvate Kinase","PK",NA,"2.7.1.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andre et al 2007;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1955724/?tool=pubmed",NA,NA
"AT3G49210",465.266547912016,0.995620596323661,0.208071079073114,0.000000683741590001935,0.00000345398998935141,NA,"Cuticular Wax Synthesis","Bifunctional Wax Ester Synthase / Diacylglycerol Acyltransferase","WSD","Bifunctional Wax Ester Synthase / Diacylglycerol Acyltransferase","2.3.1.20, 2.3.1.75","78,201",192,411,176,0.60285633,0.26615671,"targetP, RC1","Sequence similarity to WSD1/AT5G37300",NA,NA,NA,NA,NA
"AT3G50920",43.2832404603954,1.10427895398785,0.358730776231978,0.000615699285279983,0.00192625596157571,"LPP &epsilon;1","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Phosphatidate Phosphatase","PP","Phosphatidate Phosphatase","3.1.3.4","28",34,413,689,NA,NA,NA,"Heterologous protein expression and mutant characterization","lpp ε1","plastidial localization, double mutant lppε1lppε2 no change in bulk glycerolipid metabolism","Nakamura et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17652095?log$=activity",NA,NA
"AT3G51520",985.551615238868,-0.349317582693103,0.11130344331827,0.00150203421588829,0.0043131575916118,NA,"TAG Synthesis","Monoacylglycerol Acyltransferase","MAGAT","Monoacylglycerol Acyltransferase","2.3.1.22","83",110,416,521,6.83237178,1.73001862,"targetP, RC3","Sequence similarity to human MGAT3",NA,"Not identified, DGAT2 has closest homology to mammalian MGATs. Very weak in vitro activity when expressed in insect cells; however, fails to complement yeast TAG defective mutants.Very weak in vitro activity when expressed in insect cells; however, fails to complement yeast TAG defective mutants.","Cheng et al 2003;http://www.ncbi.nlm.nih.gov/pubmed/12618427",NA,NA
"AT3G51520",985.551615238868,-0.349317582693103,0.11130344331827,0.00150203421588829,0.0043131575916118,NA,"TAG Synthesis","Acyl-CoA : Diacylglycerol Acyltransferase","DAGAT","Acyl-CoA : Diacylglycerol Acyltransferase","2.3.1.20","78",105,416,690,NA,NA,NA,"Weak heterologous activity, similarity to Mortierella Ramanniana DGAT2",NA,"Very weak in vitro activity when expressed in insect cells; however, fails to complement yeast TAG defective mutants.","Lardizabel et al 2001;http://www.ncbi.nlm.nih.gov/pubmed/11481333",NA,NA
"AT3G51840",15505.7695927162,-1.58286118905227,0.0869680080181058,0.00000000000000000000000000000000000000000000000000000000000000000000000000762296546813929,0.00000000000000000000000000000000000000000000000000000000000000000000000214037791952118,"ACX4","b-Oxidation","Acyl-CoA Oxidase","ACX","Acyl-CoA Oxidase","1.3.3.6","86",113,420,579,13.0618872,5.19005585,"targetP, RC5","Heterologous protein expression
and Characterization of mutant","acx4","high sequence similarity  with  ACX1. Acx5 single mutant does not exhibit a phenotype but  the  acx1 acx5 double mutant shows an altered response to IBA compared to single mutants. Adham AR, Zolman BK, Millius A, Bartel B. 2005. Mutations in Arabidopsis acyl-CoA  oxidase genes reveal distinct and overlapping roles in beta-oxidation. Plant J. 41:859–74",NA,"Rylott et al 2003;http://www.ncbi.nlm.nih.gov/pubmed/12682048?itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum&ordinalpos=33","Graham 2008;http://www.ncbi.nlm.nih.gov/pubmed/18444898?ordinalpos=7&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum"
"AT3G51970",39.6449155264238,-1.09115801969038,0.419802329647517,0.00276014649359124,0.00747477509886061,NA,"Cuticular Wax Synthesis","Wax Synthase","WS","Wax Synthase","2.3.1.75","152",182,421,114,0.20095211,0.79847013,"targetP, RC4","Sequence similarity",NA,"Expressed in bolting stem, flowers and siliques","Lardizabal et al 2000;http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=58899&tool=pmcentrez","Klypina et al 2008;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6TBH-4SJ2WPS-3&_user=10&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000050221&_version=1&_urlVersion=0&_userid=10&md5=36bb0748a9fb3a52a165485a75855a1d",NA
"AT3G52310",54.0487759844584,-1.80212161967585,0.332193974521084,0.00000000793539628232944,0.0000000511496746745206,"AtWBC28;AtABCG27","Cuticular Wax Synthesis","ABC Transporter","ABC","ABC Transporter",NA,NA,230,424,691,NA,NA,NA,"Sequence similarity to ABCG11 and ABCG12/CER5",NA,NA,NA,NA,NA
"AT3G52930",10745.0625744757,0.477208156204996,0.0727758537459714,0.0000000000438586164979251,0.00000000036645896342004,NA,"Glycolysis","fructose-bisphosphate aldolase","FBA",NA,"4.1.2.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G52990",1.96436188800577,-1.70947880839428,4.50195845126729,0.0127225615145452,0.029330882365618,NA,"Glycolysis","Pyruvate Kinase","PK",NA,"2.7.1.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andre et al 2007;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1955724/?tool=pubmed",NA,NA
"AT3G53510",40.8346139535635,3.24345291697697,0.533635288719328,0.00000000016597246285709,0.00000000130004978493608,"AtWBC20;AtABCG20","Cuticular Wax Synthesis","ABC Transporter","ABC","ABC Transporter",NA,NA,230,425,692,NA,NA,NA,"Sequence similarity to ABCG11 and ABCG12/CER5",NA,NA,NA,NA,NA
"AT3G53980",65.9750876689644,2.12739565569327,0.410205943437556,0.0000000258211651606629,0.000000157234649909461,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 4",NA,"162",193,426,472,4.21999433,0.79847013,"targetP, RC3","Sequence similarity",NA,NA,NA,NA,NA
"AT3G54020",334.754727860201,0.4379251699663,0.122526183913915,0.000295756029055374,0.000985513733268257,"ERHL2","Sphingolipid Synthesis","Inositolphosphorylceramide Synthase","IPCS","Inositolphosphorylceramide Synthase",NA,"195",246,427,693,NA,NA,NA,"Heterologous expression",NA,NA,NA,NA,NA
"AT3G54950",402.946070350717,0.788765421121755,0.187901094550332,0.0000143327330432182,0.0000595085573589971,"PLA IIIA","TAG Degradation",NA,NA,"Patatin-like Acyl-Hydrolase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G55130",1892.46126200515,1.70239055667514,0.112687061842014,0.000000000000000000000000000000000000000000000000000257533883303959,0.000000000000000000000000000000000000000000000000030748823608876,"AtWBC19;AtABCG19","Cuticular Wax Synthesis","ABC Transporter","ABC","ABC Transporter",NA,NA,230,434,699,NA,NA,NA,"Sequence similarity to ABCG11 and ABCG12/CER5",NA,NA,NA,NA,NA
"AT3G55360",2400.81067651125,0.608954874736678,0.109526929368656,0.0000000186432485473499,0.000000115116878596746,"ECR","Aliphatic Suberin Synthesis","Enoyl-CoA Reductase","ECR","Enoyl-CoA Reductase","1.3.1.38","150",180,439,591,16.8799773,2.6615671,"targetP, RC5","Mutant characterization; complementation of yeast mutant","cer10/ecr",NA,"Gable et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/14673020","Zheng et al 2005;http://www.ncbi.nlm.nih.gov/pubmed/15829606",NA
