"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","protein_gene_abrev_isoform","gene_pathway","protein_family_common","protein_family_common_abrev","protein_family_isoform","ec_number","reaction_id","enzyme_id","locus_id","expression_id_eff","est_expression","pyro_expression","evidence_targeting","evidence_for_function","mutant_names","remarks","ref_1","ref_2","ref_3"
"AT2G45970",1078.91827166635,-1.08456472490624,0.137927019637372,0.00000000000000148812949179378,0.000000000000025358238330732,"CYP86A8;LCR","Cutin Synthesis","Fatty Acyl omega-Hydroxylase","FAH","Fatty Acyl omega-Hydroxylase (CYP86A)","1.14.13.*","199",279,291,206,0.9042845,1.86309697,"targetP, RC2","Heterologous protein expression and mutant characterization","lacerata (lcr)",NA,"Wellesen et al 2001;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC55514/?tool=pubmed","Rupasinghe et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17427946?ordinalpos=4&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum",NA
"AT2G46210",56.5337192578523,-0.648855680707454,0.278494165938017,0.0127790028324946,0.0307051205799892,"SLD2","Sphingolipid Synthesis","Sphingobase-D8 Desaturase","SLD","Sphingobase-D8 Desaturase","1.14.19.4","55",66,293,391,2.61237744,0.79847013,"targetP, RC1","Heterologous expression",NA,NA,NA,NA,NA
"AT2G46720",396.920482052551,-0.656687765503802,0.20712457690511,0.00101710589330663,0.00323807405672129,"KCS13;HIC","Fatty Acid Elongation & Cuticular Wax Synthesis","Ketoacyl-CoA Synthase","KCS","Ketoacyl-CoA Synthase","2.3.1.119","147",177,295,174,0.60285633,0.79847013,"targetP, RC2","Mutant characterization","hic","Involved in control of stomate numbers at high CO2 concentrations; no evidence of role in cuticular wax biosynthesis","Gray et al 2000;http://www.nature.com/nature/journal/v408/n6813/full/408713a0.html",NA,NA
"AT2G48130",76.4057347534555,2.08426041591039,0.520761021769299,0.00000740928513837434,0.0000357826113571162,"LTPG","Aliphatic Suberin Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 5",NA,"162",193,298,289,1.50714083,0.13307836,"targetP, RC5","Sequence similarity to LTPG",NA,"Confirmed GPI-anchored protein. High transcript co-upregulation with suberin biosynthetic genes","Borner et al 2003;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=12805588",NA,NA
"AT2G48130",76.4057347534555,2.08426041591039,0.520761021769299,0.00000740928513837434,0.0000357826113571162,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 5",NA,"162",193,298,288,1.50714083,0.13307836,"targetP, RC5","Sequence similarity",NA,NA,NA,NA,NA
"AT2G48140",18.3013883177969,3.29426628609042,0.789967302585202,0.00000373078255168769,0.0000189443461655959,"EDA4","Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 5",NA,"162",193,299,336,2.00952111,0.26615671,"targetP, RC5","Sequence similarity",NA,"Involved in megagametophyte development","Pagnussat et al. 2005;http://arabidopsis.org/servlets/TairObject?type=publication&id=501714637",NA,NA
"AT2G48140",18.3013883177969,3.29426628609042,0.789967302585202,0.00000373078255168769,0.0000189443461655959,"LTPG","Aliphatic Suberin Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 5",NA,"162",193,299,337,2.00952111,0.26615671,"targetP, RC5","Sequence similarity to LTPG",NA,"Confirmed GPI-anchored protein. High transcript co-upregulation with suberin biosynthetic genes.  Involved in megagametophyte development","Borner et al 2003;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=12805588",NA,NA
"AT3G01550",80.4045671028248,1.23764305732603,0.351604987442503,0.000131840683215122,0.000507450732452586,NA,"Plastid Transporters","PEP, Pi transporter","PPT2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G01850",179.050362017456,-0.887732769772171,0.234028072728212,0.0000727097835521493,0.000294554649877536,NA,"OPPP","ribulose-phosphate 3-epimerase","epimerase",NA,"5.1.3.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G03250",6698.27097461059,1.6389888546887,0.157279383773821,0.0000000000000000000000000451006757245202,0.00000000000000000000000199659606536471,NA,"Glycolysis","UDP-glucose pyrophosphorylase","UGP1",NA,"2.7.7.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Meng et al 2009;http://pcp.oxfordjournals.org/cgi/content/full/50/5/998",NA,NA
"AT3G03310",898.738398298636,0.719900098647891,0.145067166727391,0.000000441944695352624,0.00000260505721248235,"LCAT3","Eukaryotic Phospholipid Synthesis",NA,NA,"Phospholipid : Acyl acceptor Acyltransferase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G03520",967.768496455524,1.76311813254544,0.159795746781992,0.0000000000000000000000000000398059319054271,0.00000000000000000000000000225903047476504,"NPC3","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Phospholipase C (Non specific)","nsPLC","Phospholipase C (Non specific)","3.1.4.3","106",136,307,454,3.81809011,0.13307836,"targetP, RC3","sequence similarity to bacterial PC-PLC",NA,NA,"Nakamura et al 2005;http://www.ncbi.nlm.nih.gov/pubmed/15618226?log$=activity",NA,NA
"AT3G03530",482.600124659919,5.87082790877145,0.657437442396527,0.0000000000000000000196144100162634,0.000000000000000000537051300817244,"NPC4","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Phospholipase C (Non specific)","nsPLC","Phospholipase C (Non specific)","3.1.4.3","106",136,308,143,0.40190422,0,"targetP, RC2","Heterologous protein expression and mutant characterization","npc4","Localized in the plasma membrane, DGDG BS is not compromised in the mutant during phospate deprivation","Nakamura et al 2005;http://www.ncbi.nlm.nih.gov/pubmed/15618226?log$=activity",NA,NA
"AT3G04050",7.46595705801992,2.88642444322736,1.02061184053009,0.000777887443875673,0.00254080993794606,NA,"Glycolysis","Pyruvate Kinase","PK",NA,"2.7.1.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andre et al 2007;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1955724/?tool=pubmed",NA,NA
"AT3G04120",23050.2553251018,1.93854877602047,0.18937241437221,0.000000000000000000000000253930174195925,0.0000000000000000000000105524369970291,NA,"Glycolysis","NAD-Dependent Glyceraldehyde-3-Phosphate Dehydrogenase","GapC1",NA,"1.2.1.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rius et al 2008;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2577239/?tool=pubmed",NA,NA
"AT3G05020",1661.08370918721,-1.79120394364152,0.136656496001542,0.000000000000000000000000000000000000000534014760965799,0.0000000000000000000000000000000000000573287096511826,"ACP1","Plastidial Fatty Acid Synthesis","Acyl Carrier Protein","ACP","Acyl Carrier Protein",NA,"8",14,310,519,6.83237178,0.39923507,"targetP, RC1","Heterologous protein expression",NA,NA,"Hloušek-Radojčić et al 1992;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=16668615",NA,NA
"AT3G05630",832.175048968656,3.20729330444586,0.310209074508395,0.0000000000000000000000000427802193323516,0.00000000000000000000000189712969207924,"PLD &zeta;2","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Phospholipase D  &zeta;","PLD &zeta;","Phospholipase D  &zeta;","3.1.4.4","109",142,314,290,1.50714083,0.26615671,"targetP, RC4","mutant characterization","pldz2","upregulated during -P, involved in DGDG accumulation during phosphate deprivation in roots but not in shoots, also involved in vesicle trafficking and auxin response","Cruz-Ramírez et al 2006;http://www.ncbi.nlm.nih.gov/pubmed/16617110?log$=activity","Li et al 2006;http://www.ncbi.nlm.nih.gov/pubmed/16891548?dopt=Abstract","Li et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17259265?dopt=Abstract"
"AT3G05970",6311.03745542087,0.601988380638875,0.136341506569799,0.00000763424058048775,0.000036751907428301,"AtLACS6","b-Oxidation","Long-Chain Acyl-CoA Synthetase","LACS","Long-Chain Acyl-CoA Synthetase (peroxisomal)","6.2.1.3","95",124,315,469,4.11951828,2.39541039,"experimental","Characterisation of mutant","lacs6",NA,"Fulda et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/14742880?ordinalpos=7&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum",NA,NA
"AT3G06060",841.948022558592,-0.428937034782487,0.135315868771925,0.00128836733740921,0.00400274743136963,NA,"Sphingolipid Synthesis","Ketosphinganine Reductase","KSR","Ketosphinganine Reductase","1.1.1.102","51",62,316,420,3.01428167,1.86309697,"targetP, RC2","Heterologous expression",NA,NA,NA,NA,NA
"AT3G06500",3523.21741003844,-0.507047108010934,0.127145082190983,0.0000520698210235757,0.00021662828010212,NA,"Sucrose Degradation","βfructofuranosidase",NA,NA,"3.2.1.26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Murayama and  Handa 2010;http://www.springerlink.com/content/d835u47016668885/",NA,NA
"AT3G06650",4994.18957327815,-0.424378872962238,0.0730726954112507,0.00000000547426424033764,0.0000000427277849597999,"ACLB-1","Cuticular Wax Synthesis","ATP Citrate Lyase B subunit","ATP-CL-&beta;","ATP Citrate Lyase B subunit","4.1.3.8","164",203,319,523,6.93284783,3.72619395,"targetP, RC4","Biochemical assay, Sequence similarity to Hs ACL",NA,NA,NA,NA,NA
"AT3G06860",6527.90142350648,0.775137178412033,0.143671295872692,0.0000000424724206614709,0.000000293378530386809,"MFP2","b-Oxidation","Multifunctional Protein","MFP (=ECH +HACDH)","Multifunctional Protein","4.2.1.17 , 1.1.1.35 ,5.3.3.8,5.1.2.3","(208 common no ec number),87,88,90,188",270,321,512,6.22951544,3.59311559,"targetP, RC2","Characterisation of mutant","mfp2","The KAT5 cDNA complements the kat2 mutant (Germian et al., 2001).                           KAT5 produces two polypeptides, KAT5.1 and KAT5.2, apparently as a consequence of alternate RNA splicing  - KAT5.1 appears to be cytosolic while KAT5.2 is peroxisomal (Carrie et al., 2007).","Rylott et al 2006;http://www.ncbi.nlm.nih.gov/pubmed/16507084?ordinalpos=6&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum",NA,NA
"AT3G08510",745.213204108248,-0.750113240142242,0.154154922067054,0.000000693351002544767,0.00000397600458058445,"PLC2","Phospholipases",NA,NA,"PI-specific Phospholipase C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G08590",71.0355875443906,1.09366164216046,0.430221148258356,0.00380733670579405,0.0105502291056984,NA,"Glycolysis","Phosphoglycerate mutase","i-PGM",NA,"5.4.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andriotis et al 2010;http://www3.interscience.wiley.com/journal/123209178/abstract",NA,NA
"AT3G08770",211.376668223607,1.19336608758619,0.415154166815023,0.0012119363625122,0.0037876686535816,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 1",NA,"162",193,328,581,13.7652196,7.7185446,"targetP, RC1","Sequence similarity",NA,NA,NA,NA,NA
"AT3G10280",32.139441685894,-1.1463668147351,0.369717722554156,0.000656393700778446,0.00218162844434425,"KCS14","Fatty Acid Elongation & Cuticular Wax Synthesis","Ketoacyl-CoA Synthase","KCS","Ketoacyl-CoA Synthase","2.3.1.119","147",177,331,800,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G10370",1786.44788548272,0.477453051835766,0.11043155352645,0.0000128410506725976,0.0000593878425021501,"SDP6","Mitochondrial Phospholipid Synthesis","FAD-dependent Glycerol-3-Phosphate Dehydrogenase","FAD-GPDH","FAD-dependent Glycerol-3-Phosphate Dehydrogenase","1.1.99.5","77",103,332,464,4.01904222,0.93154849,"experimental","sequence similarity, mutant characterization",NA,NA,"Quettier et al 2008;http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=18599644&dopt=Abstract",NA,NA
"AT3G11170",5650.54490113499,-0.774478214484542,0.140960287727749,0.0000000235388033871055,0.000000168325636766243,"FAD7","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Linoleate Desaturase","FAD7","Linoleate Desaturase","1.14.99.*","27",33,335,560,9.44474922,20.7602234,"targetP, RC2","Mutant characterization and functional complementation","fad7","&delta;13-desaturase active on PG, MGDG, DGDG, SQDG","Iba et al 1993;http://www.ncbi.nlm.nih.gov/pubmed/8226956?dopt=Abstract","Matsuda et al 2005;http://www.ncbi.nlm.nih.gov/pubmed/15545277?dopt=Abstract",NA
"AT3G11430",62.3003204882776,2.84336781136066,0.538368907943066,0.0000000123867618305277,0.0000000920787416513402,"AtGPAT5","Aliphatic Suberin Synthesis","Glycerol-3-Phosphate Acyltransferase","GPAT","Glycerol-3-Phosphate Acyltransferase (endomembrane predicted?)","2.3.1.15","20",26,336,175,0.60285633,0,"targetP, RC2","Heterologous expression, mutant characterization and ectopic overexpression in plants","gpat5","acyl acceptor could be glycerol-3-phosphate or glycerol","Beisson et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=17259262","Li et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=17496107","Zheng et al 2003;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=12897259"
"AT3G11470",15.8201746998428,-1.29362390671455,0.577031450099875,0.00595672282947818,0.0156479367558631,NA,"Plastidial Fatty Acid Synthesis","Holo-ACP Synthase","HACPS","Holo-ACP Synthase (plastid)","2.7.8.7","17",23,337,224,1.00476056,0.53231342,"targetP, RC4","Sequence similarity to Aneurinibacillus migulanus 4'-phosphopantetheinyl transferase and Bacillus subtilis 4'-phosphopantetheinyl transferase",NA,NA,"Lambalot et al 1996;http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=8939709",NA,NA
"AT3G11670",928.144335963403,1.03532059594812,0.153938060433594,0.00000000000802538091993814,0.0000000000889350276998736,"DGD1","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Digalactosyldiacylglycerol Synthase","DGDGS","Digalactosyldiacylglycerol Synthase","2.4.1.184","31",37,338,329,1.90904506,1.73001862,"targetP, RC2","Heterologous protein expression and mutant characterization","dgd1","Major DGDG synthase","Dormann et al 1999;http://www.ncbi.nlm.nih.gov/pubmed/10381884?ordinalpos=24&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum","Kelly et al 2003;http://www.ncbi.nlm.nih.gov/pubmed/14600212?log$=activity","Kelly et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/15134746?log$=activity"
"AT3G11670",5.6515337377316,2.28964102189457,1.49461291949853,0.0115953441531164,0.0281683992178997,"DGD1","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Digalactosyldiacylglycerol Synthase","DGDGS","Digalactosyldiacylglycerol Synthase","2.4.1.184","31",37,338,329,1.90904506,1.73001862,"targetP, RC2","Heterologous protein expression and mutant characterization","dgd1","Major DGDG synthase","Dormann et al 1999;http://www.ncbi.nlm.nih.gov/pubmed/10381884?ordinalpos=24&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum","Kelly et al 2003;http://www.ncbi.nlm.nih.gov/pubmed/14600212?log$=activity","Kelly et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/15134746?log$=activity"
"AT3G12120",5441.17886635364,-0.576827382236,0.139758956381343,0.0000259014335598112,0.000113360019648129,"FAD2","Eukaryotic Phospholipid Synthesis","Oleate Desaturase","FAD2","Oleate Desaturase","1.14.99.*","39",47,340,610,54.25707,139.865351,"targetP, RC3","mutant analysis","fad2-1",NA,"Okuley et al 1994;http://www.ncbi.nlm.nih.gov/pubmed/7907506?dopt=Abstract",NA,NA
"AT3G12120",5441.17886635364,-0.576827382236,0.139758956381343,0.0000259014335598112,0.000113360019648129,"FAD2","TAG Synthesis","Oleate Desaturase","FAD2","Oleate Desaturase","1.14.99.*","39",47,340,609,54.25707,139.865351,"targetP, RC3","Mutant Analysis and Heterologous Expression","fad2-1",NA,"Okuley et al 1994;http://www.ncbi.nlm.nih.gov/pubmed/7907506","Okuley et al 1994;http://www.ncbi.nlm.nih.gov/pubmed/7907506",NA
"AT3G12800",3717.48381383761,1.09278890630679,0.143799985710379,0.0000000000000120082062691118,0.000000000000186271673039506,NA,"b-Oxidation","Dienoyl-CoA Reductase","Red","Dienoyl-CoA Reductase","1.3.1.34","92",121,341,532,7.43522811,4.12542901,"targetP, RC3","Sequence Similarity",NA,"This is the main MFP that should be linked to the prt B scheme in the b-ox figure.",NA,NA,NA
"AT3G13790",276.655830300005,1.74346364049838,0.333110165229989,0.0000000299739178312196,0.000000211351393793479,NA,"Sucrose Degradation","cell wall invertase 1","CWINV1",NA,"3.2.1.26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"De Coninck et al 2004;http://www3.interscience.wiley.com/journal/118693882/abstract?CRETRY=1&SRETRY=0",NA,NA
"AT3G14360",131.859192477587,1.41046060352851,0.225732322700637,0.000000000110440645900966,0.00000000105938318750498,NA,"TAG Degradation","Triacylglycerol lipase (TAGL)","TAGL","Triacylglycerol lipase (TAGL)","3.1.1.3","84",111,347,183,0.70333239,0.13307836,"targetP, RC1","Sequence homology ONLY (to castor bean acid lipase BLAST score>100)",NA,NA,NA,NA,NA
"AT3G14940",1113.48691669622,2.86925908498346,0.280536866556368,0.000000000000000000000000146082207803785,0.00000000000000000000000620067229664667,NA,"Glycolysis","phosphoenolpyruvate carboxylase","PECP3",NA,"4.1.1.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gregory et al 2010;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2677216/?tool=pubmed",NA,NA
"AT3G15020",175.977912321838,1.37724246928326,0.21227936249216,0.0000000000231826440596891,0.000000000242116264368824,NA,"Glycolysis","NAD-dependent malate dehydrogenase","MDH",NA,"1.1.1.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G15820",1454.42699210347,-2.03672816219935,0.152011383986343,0.0000000000000000000000000000000000000000100249253815971,0.00000000000000000000000000000000000000121835944555118,"PDCT;ROD1","TAG Synthesis","Phosphatidylcholine:diacylglycerol cholinephosphotransferase","PDCT","Phosphatidylcholine:diacylglycerol cholinephosphotransferase","2.7.8.*","68",278,734,767,NA,NA,NA,"Mutant Analysis and Heterologous Expression",NA,NA,"Lu et al 2009;http://www.ncbi.nlm.nih.gov/pubmed/19833868",NA,NA
"AT3G15850",3404.54542809114,-2.21530002826468,0.157136514368898,0.000000000000000000000000000000000000000000000378532535478408,0.0000000000000000000000000000000000000000000625185306192384,"FAD5","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","MGDG Desaturase (palmitate-specific)","FAD5","MGDG Desaturase (palmitate-specific)","1.14.99.*","30",36,352,546,8.1385605,14.1063057,"targetP, RC2","Heterologous protein expression and mutant characterization","fad5","Palmitoyl-Monogalactosyldiacylglycerol ∆7-deaturase","Kunst et al 1989;http://www.ncbi.nlm.nih.gov/pubmed/16666902?log$=activity","Heilmann et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/15579662?log$=activity","Heilmann et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/15240892?log$=activity"
"AT3G16785",2696.79432140854,0.312027494220096,0.103505347013883,0.00239619943544771,0.00699898860155427,"PLD &zeta;1","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Phospholipase D  &zeta;","PLD &zeta;","Phospholipase D  &zeta;","3.1.4.4","109",142,354,276,1.40666478,0.53231342,"targetP, RC5","Heterologous protein expression and mutant characterization",NA,NA,"Qin et al 2002;http://www.ncbi.nlm.nih.gov/pubmed/11891260?dopt=Abstract","Li et al 2006;http://www.ncbi.nlm.nih.gov/pubmed/16384909?dopt=Abstract",NA
"AT3G16950",699.653346126949,-2.44218633545825,0.165910869861356,0.0000000000000000000000000000000000000000000000000563384064006956,0.0000000000000000000000000000000000000000000000114295987473537,"LPD1 (E3)","Plastidial Fatty Acid Synthesis","Dihydrolipoamide Dehydrogenase, E3 component of Pyruvate Dehydrogenase Complex","LPD","Dihydrolipoamide Dehydrogenase, E3 component of Pyruvate Dehydrogenase Complex","nd,1.8.1.4","12,14",20,355,520,6.83237178,1.73001862,"experimental","Sequence similarity to  Synechocystis Dihydrolipoamide dehydrogenase) (LPD) (E3 component of pyruvate dehydrogenase complex)",NA,NA,"Engels et al 1997;http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=9387233",NA,NA
"AT3G17240",730.388493364154,0.971298915208732,0.207445237933011,0.00000132393959905083,0.00000730278393696093,"mtLPD2","Mitochondrial Fatty Acid & Lipoic Acid Synthesis",NA,NA,"Mitochondrial Dihydrolipoamide Dehydrogenase, branched chain alpha-ketoacid dehydrogenase complex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G17240",62.7625470310599,0.596807123952342,0.237567071103727,0.00860795653949235,0.0216290228437703,"mtLPD2","Mitochondrial Fatty Acid & Lipoic Acid Synthesis",NA,NA,"Mitochondrial Dihydrolipoamide Dehydrogenase, branched chain alpha-ketoacid dehydrogenase complex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G18280",775.122216688945,2.82404720163352,0.278487916162411,0.000000000000000000000000331720866820783,0.0000000000000000000000136095352446457,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 2",NA,"162",193,358,508,5.92808728,7.85162296,"targetP, RC1","Sequence similarity",NA,NA,NA,NA,NA
"AT3G19260",856.577192909641,1.13679669528882,0.154166381653304,0.0000000000000560102660883169,0.000000000000806203634505858,"LOH2","Sphingolipid Synthesis","Ceramide Synthase","CS","Ceramide Synthase","2.3.1.24","52",63,363,301,1.60761689,0.79847013,"targetP, RC4","Knockout",NA,NA,NA,NA,NA
"AT3G21090",105.85473573161,-1.90969144985671,0.293645006772091,0.0000000000115821245799462,0.000000000125912843798445,"AtWBC15;22;AtABCG15","Cuticular Wax Synthesis","ABC Transporter","ABC","ABC Transporter",NA,NA,230,365,680,NA,NA,NA,"Sequence similarity to ABCG11 and ABCG12/CER5",NA,NA,NA,NA,NA
"AT3G22570",15.9604309078595,3.85217263920638,1.30752694934359,0.000281248150882257,0.00101361849314329,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 5",NA,"162",193,367,254,1.20571267,0,"targetP, RC1","Sequence similarity",NA,NA,NA,NA,NA
"AT3G22600",609.903590790398,6.79399231704867,0.39200130449294,0.0000000000000000000000000000000000000000000000000000000000000000000856180310376119,0.000000000000000000000000000000000000000000000000000000000000000045019358564981,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 5",NA,"162",193,369,465,4.01904222,1.99617533,"targetP, RC2","Sequence similarity",NA,NA,NA,NA,NA
"AT3G22620",168.511503604922,4.47379856548575,0.47417705016504,0.000000000000000000000232823679636647,0.00000000000000000000770051618207729,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 5",NA,"162",193,370,384,2.51190139,1.1977052,"targetP, RC3","Sequence similarity",NA,NA,NA,NA,NA
"AT3G22960",20554.0244325761,-1.96783385588572,0.117174855210682,0.000000000000000000000000000000000000000000000000000000000000000305780884873856,0.000000000000000000000000000000000000000000000000000000000000138218324539911,NA,"Glycolysis","Pyruvate Kinase","PK",NA,"2.7.1.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andre et al 2007;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1955724/?tool=pubmed",NA,NA
"AT3G23840",309.326684853049,-0.619184370077953,0.289409837331596,0.0216611893256812,0.0486574143832761,NA,"Cuticular Wax Synthesis","CER2-like Protein","CER2 ?","CER2-like Protein",NA,"154",184,375,338,2.00952111,1.1977052,"targetP, RC2","Sequence similarity to CER2",NA,NA,NA,NA,NA
"AT3G25860",4374.31312532599,-1.39568324371104,0.136276538909727,0.000000000000000000000000360233203626354,0.000000000000000000000014732394430846,"LTA2","Plastidial Fatty Acid Synthesis","Dihydrolipoamide Acetyltransferase, E2 component of Pyruvate Dehydrogenase Complex","DHLAT","Dihydrolipoamide Acetyltransferase, E2 component of Pyruvate Dehydrogenase Complex","nd,2.3.1.12","12,13",19,385,539,7.73665628,2.39541039,"targetP, RC1","Heterologous expression",NA,NA,"Mooney et al 1999;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=10364395",NA,NA
"AT3G26650",54846.9605904765,-1.78417033320459,0.140155502459395,0.0000000000000000000000000000000000000727784427397007,0.00000000000000000000000000000000000704938562852778,NA,"Glycolysis","NADP-Dependent Glyceraldehyde-3-Phosphate Dehydrogenase","GapA-1",NA,"1.2.1.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muñoz-Bertomeu  et al 2009;http://www.plantphysiol.org/cgi/content/full/151/2/541",NA,NA
"AT3G27300",29.5776444056184,1.42842511057898,0.578511439618952,0.00289923311258011,0.00829986012729183,NA,"OPPP","glucose-6-phosphate 1-dehydrogenase","G6PD5",NA,"1.1.1.49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G27300",48.3827273283994,2.25765626477504,0.557621327119189,0.00000618088240840083,0.0000302297713083613,NA,"OPPP","glucose-6-phosphate 1-dehydrogenase","G6PD5",NA,"1.1.1.49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G30841",405.628784657615,0.909318905156724,0.144932796365989,0.000000000180535481335085,0.00000000168715875103317,NA,"Glycolysis","Phosphoglycerate mutase","i-PGM",NA,"5.4.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andriotis et al 2011;http://www3.interscience.wiley.com/journal/123209178/abstract",NA,NA
"AT3G43190",233.431538656593,3.39221999306972,0.570270082668688,0.000000000190315388612253,0.00000000177405064674194,NA,"Sucrose Degradation","sucrose synthase","SUS4",NA,"2.4.1.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fallahi et al 2012;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2529237/?tool=pubmed",NA,NA
"AT3G43720",609.844869534225,-0.411759150181222,0.124880631353932,0.000842836066227897,0.00273015731032962,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 5",NA,"162",193,392,601,20.4971153,12.9086005,"targetP, RC3","Sequence similarity",NA,NA,NA,NA,NA
"AT3G44540",11.0068825056256,2.4498059124013,0.96005461340356,0.00114913263534919,0.00361065882314293,"AlcFAR4","Aliphatic Suberin Synthesis","Alcohol-forming Fatty Acyl-CoA Reductase","AlcFAR","Alcohol-forming Fatty Acyl-CoA Reductase (ER)","1.1.1.*","151",181,393,194,0.80380844,0.13307836,"targetP, RC3","Sequence similarity to CER4",NA,"High transcript co-upregulation with suberin biosynthetic genes. Suberin-assocated FAR; not involved in cuticular wax biosynthesis",NA,NA,NA
