"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","protein_gene_abrev_isoform","gene_pathway","protein_family_common","protein_family_common_abrev","protein_family_isoform","ec_number","reaction_id","enzyme_id","locus_id","expression_id_eff","est_expression","pyro_expression","evidence_targeting","evidence_for_function","mutant_names","remarks","ref_1","ref_2","ref_3"
"AT3G14940",1113.48691669622,3.60890024754735,0.279955388980903,0.0000000000000000000000000000000000000033548813487692,0.00000000000000000000000000000000000113055200323588,NA,"Glycolysis","phosphoenolpyruvate carboxylase","PECP3",NA,"4.1.1.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gregory et al 2010;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2677216/?tool=pubmed",NA,NA
"AT3G15020",175.977912321838,1.0605245965223,0.214306639007503,0.000000188636007140509,0.00000190483958804774,NA,"Glycolysis","NAD-dependent malate dehydrogenase","MDH",NA,"1.1.1.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G15820",1454.42699210347,-1.81030579849319,0.151945792530911,0.00000000000000000000000000000000118357147928706,0.00000000000000000000000000000025710889531455,"PDCT;ROD1","TAG Synthesis","Phosphatidylcholine:diacylglycerol cholinephosphotransferase","PDCT","Phosphatidylcholine:diacylglycerol cholinephosphotransferase","2.7.8.*","68",278,734,767,NA,NA,NA,"Mutant Analysis and Heterologous Expression",NA,NA,"Lu et al 2009;http://www.ncbi.nlm.nih.gov/pubmed/19833868",NA,NA
"AT3G15850",3404.54542809114,-1.44093740794342,0.157156778428211,0.00000000000000000000515869206420754,0.00000000000000000036158992242052,"FAD5","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","MGDG Desaturase (palmitate-specific)","FAD5","MGDG Desaturase (palmitate-specific)","1.14.99.*","30",36,352,546,8.1385605,14.1063057,"targetP, RC2","Heterologous protein expression and mutant characterization","fad5","Palmitoyl-Monogalactosyldiacylglycerol ∆7-deaturase","Kunst et al 1989;http://www.ncbi.nlm.nih.gov/pubmed/16666902?log$=activity","Heilmann et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/15579662?log$=activity","Heilmann et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/15240892?log$=activity"
"AT3G16950",699.653346126949,-1.80021936422605,0.163988780939321,0.0000000000000000000000000000546405940862681,0.00000000000000000000000000820701723175747,"LPD1 (E3)","Plastidial Fatty Acid Synthesis","Dihydrolipoamide Dehydrogenase, E3 component of Pyruvate Dehydrogenase Complex","LPD","Dihydrolipoamide Dehydrogenase, E3 component of Pyruvate Dehydrogenase Complex","nd,1.8.1.4","12,14",20,355,520,6.83237178,1.73001862,"experimental","Sequence similarity to  Synechocystis Dihydrolipoamide dehydrogenase) (LPD) (E3 component of pyruvate dehydrogenase complex)",NA,NA,"Engels et al 1997;http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=9387233",NA,NA
"AT3G17240",730.388493364154,0.595841426712989,0.205713332638052,0.00214275088875839,0.0082547570146584,"mtLPD2","Mitochondrial Fatty Acid & Lipoic Acid Synthesis",NA,NA,"Mitochondrial Dihydrolipoamide Dehydrogenase, branched chain alpha-ketoacid dehydrogenase complex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G18280",775.122216688945,2.30288660500698,0.279904772165717,0.0000000000000000159212089478825,0.000000000000000765062115530332,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 2",NA,"162",193,358,508,5.92808728,7.85162296,"targetP, RC1","Sequence similarity",NA,NA,NA,NA,NA
"AT3G18860",208.603323283476,-0.541324511122332,0.178364374314558,0.00143068605966204,0.00579438876397792,NA,"Phospholipases",NA,NA,"Phospholipase A2-activating Protein (activity not documented in plants)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G19260",856.577192909641,0.666077596670671,0.154081662399241,0.0000077185027755558,0.0000554319249878372,"LOH2","Sphingolipid Synthesis","Ceramide Synthase","CS","Ceramide Synthase","2.3.1.24","52",63,363,301,1.60761689,0.79847013,"targetP, RC4","Knockout",NA,NA,NA,NA,NA
"AT3G21090",105.85473573161,-1.55840899923547,0.29187929817417,0.0000000122523240648282,0.000000151983170384147,"AtWBC15;22;AtABCG15","Cuticular Wax Synthesis","ABC Transporter","ABC","ABC Transporter",NA,NA,230,365,680,NA,NA,NA,"Sequence similarity to ABCG11 and ABCG12/CER5",NA,NA,NA,NA,NA
"AT3G22570",15.9604309078595,5.6763099597336,1.31224129580954,0.000000802779872000117,0.00000714805858249427,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 5",NA,"162",193,367,254,1.20571267,0,"targetP, RC1","Sequence similarity",NA,NA,NA,NA,NA
"AT3G22600",609.903590790398,5.46751988893499,0.39315129284824,0.0000000000000000000000000000000000000000000100435985737588,0.00000000000000000000000000000000000000000500891366266604,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 5",NA,"162",193,369,465,4.01904222,1.99617533,"targetP, RC2","Sequence similarity",NA,NA,NA,NA,NA
"AT3G22620",168.511503604922,4.43085279995371,0.474761325608351,0.000000000000000000000543915734962367,0.0000000000000000000424238133337858,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 5",NA,"162",193,370,384,2.51190139,1.1977052,"targetP, RC3","Sequence similarity",NA,NA,NA,NA,NA
"AT3G22960",20554.0244325761,-1.44501311836435,0.117225595685538,0.0000000000000000000000000000000000108410909160703,0.00000000000000000000000000000000276658324979521,NA,"Glycolysis","Pyruvate Kinase","PK",NA,"2.7.1.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andre et al 2007;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1955724/?tool=pubmed",NA,NA
"AT3G25110",354.328103934192,0.705184938769334,0.239244304642454,0.00145123574440858,0.00586676892368186,"FatA","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Acyl-ACP Thioesterase A","FATA","Acyl-ACP Thioesterase A","3.1.2.14","9",15,377,277,1.40666478,0.79847013,"targetP, RC5","Heterologous protein expression",NA,NA,"Salas et al 2002;http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=0012061798&dopt=Abstract","Dormann et al 1995;http://www.ncbi.nlm.nih.gov/pubmed/7840673?ordinalpos=2&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum",NA
"AT3G25110",354.328103934192,0.705184938769334,0.239244304642454,0.00145123574440858,0.00586676892368186,"FatA","Plastidial Fatty Acid Synthesis","Acyl-ACP Thioesterase A","FATA","Acyl-ACP Thioesterase A","3.1.2.14","9",15,377,278,1.40666478,0.79847013,"targetP, RC5","Heterologous protein expression",NA,NA,"Salas et al 2002;http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=0012061798&dopt=Abstract",NA,NA
"AT3G25860",4374.31312532599,-0.842499942328964,0.135824999236293,0.000000000204574446016127,0.00000000354465346969935,"LTA2","Plastidial Fatty Acid Synthesis","Dihydrolipoamide Acetyltransferase, E2 component of Pyruvate Dehydrogenase Complex","DHLAT","Dihydrolipoamide Acetyltransferase, E2 component of Pyruvate Dehydrogenase Complex","nd,2.3.1.12","12,13",19,385,539,7.73665628,2.39541039,"targetP, RC1","Heterologous expression",NA,NA,"Mooney et al 1999;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=10364395",NA,NA
"AT3G26650",54846.9605904765,-1.21342589823206,0.140268317049362,0.00000000000000000107791499194469,0.000000000000000059027074090138,NA,"Glycolysis","NADP-Dependent Glyceraldehyde-3-Phosphate Dehydrogenase","GapA-1",NA,"1.2.1.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muñoz-Bertomeu  et al 2009;http://www.plantphysiol.org/cgi/content/full/151/2/541",NA,NA
"AT3G27300",48.3827273283994,1.33750082687161,0.575356967292977,0.00266306574128264,0.0100155505808576,NA,"OPPP","glucose-6-phosphate 1-dehydrogenase","G6PD5",NA,"1.1.1.49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G27300",29.5776444056184,1.37820350980315,0.598407362766255,0.00269152733197832,0.0101081291500286,NA,"OPPP","glucose-6-phosphate 1-dehydrogenase","G6PD5",NA,"1.1.1.49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G28910",1065.62482319276,0.357496657758089,0.12564759243506,0.0036050073537962,0.0129751633978547,"MYB30","Cuticular Wax Synthesis","MYB Transcription Factors","Regulatory protein","Myb Transcription Factors",NA,NA,265,390,685,NA,NA,NA,"Mutant characterization and overexpression in plants affecting wax biosynthetic genes","myb30","MYB30 upregulated during HR and acts as positive regulator of HR likely through enhancing VLCFA synthesis","Raffaele et al 2008;http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2329921&tool=pmcentrez","Vailleau et al 2002;http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=126644&tool=pmcentrez",NA
"AT3G30841",405.628784657615,0.707130124528737,0.145424949637851,0.00000056424948229507,0.00000515691851256117,NA,"Glycolysis","Phosphoglycerate mutase","i-PGM",NA,"5.4.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andriotis et al 2011;http://www3.interscience.wiley.com/journal/123209178/abstract",NA,NA
"AT3G43190",233.431538656593,2.93941634473435,0.576585103908304,0.0000000212344936796148,0.000000253013901345727,NA,"Sucrose Degradation","sucrose synthase","SUS4",NA,"2.4.1.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fallahi et al 2012;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2529237/?tool=pubmed",NA,NA
"AT3G44540",11.0068825056256,2.22256658625197,0.999435488093559,0.00194709961079046,0.00759565349801534,"AlcFAR4","Cuticular Wax Synthesis","Alcohol-forming Fatty Acyl-CoA Reductase","AlcFAR","Alcohol-forming Fatty Acyl-CoA Reductase","1.1.1.*","151",181,393,195,0.80380844,0.13307836,"targetP, RC3","Mutant characterization; Heterologous expression in yeast",NA,"Suberin-assocated FAR; not involved in cuticular wax biosynthesis",NA,NA,NA
"AT3G44540",11.0068825056256,2.22256658625197,0.999435488093559,0.00194709961079046,0.00759565349801534,"AlcFAR4","Aliphatic Suberin Synthesis","Alcohol-forming Fatty Acyl-CoA Reductase","AlcFAR","Alcohol-forming Fatty Acyl-CoA Reductase (ER)","1.1.1.*","151",181,393,194,0.80380844,0.13307836,"targetP, RC3","Sequence similarity to CER4",NA,"High transcript co-upregulation with suberin biosynthetic genes. Suberin-assocated FAR; not involved in cuticular wax biosynthesis",NA,NA,NA
"AT3G44550",172.437712776596,2.5793392002793,0.910485264005983,0.000220932661105806,0.00112173362896777,"AlcFAR5","Aliphatic Suberin Synthesis","Alcohol-forming Fatty Acyl-CoA Reductase","AlcFAR","Alcohol-forming Fatty Acyl-CoA Reductase","1.1.1.*","151",181,394,112,0.20095211,0,"targetP, RC5","Sequence similarity to CER4",NA,"High transcript co-upregulation with suberin biosynthetic genes, Suberin-assocated FAR; not involved in cuticular wax biosynthesis",NA,NA,NA
"AT3G44550",172.437712776596,2.5793392002793,0.910485264005983,0.000220932661105806,0.00112173362896777,"AlcFAR5","Cuticular Wax Synthesis","Alcohol-forming Fatty Acyl-CoA Reductase","AlcFAR","Alcohol-forming Fatty Acyl-CoA Reductase","1.1.1.*","151",181,394,113,0.20095211,0,"targetP, RC5","Mutant characterization; Heterologous expression in yeast",NA,"Suberin-assocated FAR; not involved in cuticular wax biosynthesis",NA,NA,NA
"AT3G45090",73.6671972377966,0.754586163436156,0.285055161351614,0.00333516913265816,0.0121649205452702,NA,"Glycolysis","Phosphoglycerate kinase","PGK",NA,"2.7.2.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G45770",313.074963360491,-0.331052558782017,0.14146287919143,0.0160000905119476,0.0460234601779978,NA,"Mitochondrial Fatty Acid & Lipoic Acid Synthesis","Enoyl-ACP Reductase","ER","Enoyl-ACP Reductase","1.3.1.9","6",12,398,686,NA,NA,NA,"Sequence similarity to yeast ETR1",NA,NA,NA,NA,NA
"AT3G45770",23.9806277687732,-0.981565026080835,0.469766541079836,0.00835654082868753,0.0265215739775479,NA,"Mitochondrial Fatty Acid & Lipoic Acid Synthesis","Enoyl-ACP Reductase","ER","Enoyl-ACP Reductase","1.3.1.9","6",12,398,686,NA,NA,NA,"Sequence similarity to yeast ETR1",NA,NA,NA,NA,NA
"AT3G47220",36.7180111235867,1.46757692179556,0.511634351471798,0.000525095895161706,0.0024026756615535,"PLC9","Phospholipases",NA,NA,"PI-specific Phospholipase C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G47350",1890.79779375475,-0.382228078877628,0.127088157565577,0.00203117311816867,0.00788267908032829,NA,"TAG Synthesis","Steroleosin","STERO","Steroleosin",NA,NA,253,403,687,NA,NA,NA,"Sequence similarity to sesame steroleosin",NA,NA,"Lin et al 2002;http://www.ncbi.nlm.nih.gov/pubmed/11950969",NA,NA
"AT3G47520",3864.95803141443,0.374229273447542,0.15510385702071,0.0125043725011174,0.0373245488519996,NA,"Glycolysis","NAD-dependent malate dehydrogenase","MDH",NA,"1.1.1.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Berkemeyer et al 1998;http://www.jbc.org/content/273/43/27927.long",NA,NA
"AT3G48610",1009.50679867213,1.25985825864985,0.144010496432554,0.000000000000000000474011861681668,0.0000000000000000270856560528318,"NPC6","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Phospholipase C (Non specific)","nsPLC","Phospholipase C (Non specific)","3.1.4.3","106",136,405,131,0.30142817,1.46386191,"targetP, RC3","sequence similarity to bacterial PC-PLC",NA,NA,"Nakamura et al 2005;http://www.ncbi.nlm.nih.gov/pubmed/15618226?log$=activity",NA,NA
"AT3G48780",3496.74620665224,-0.906383438251963,0.106288140199027,0.00000000000000000531615362613347,0.000000000000000266670034471218,"AtLCB2b","Sphingolipid Synthesis","Serine Palmitoyltransferase","SPT (LCB)","Subunit of Serine Palmitoyltransferase (LCB2b)","2.3.1.50","50",60,406,497,5.12427883,3.59311559,"targetP, RC3","Heterologous expression",NA,NA,"Dietrich et al 2008;http://dx.doi.org/10.1111/j.1365-313X.2008.03420.x","Teng et al 2008;http://dx.doi.org/10.1104/pp.107.113506",NA
"AT3G49160",243.65057774718,-2.79886783376889,0.623779567861835,0.000000414443968506117,0.00000390874047799903,NA,"Glycolysis","Pyruvate Kinase","PK",NA,"2.7.1.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andre et al 2007;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1955724/?tool=pubmed",NA,NA
"AT3G49190",5.6876482525005,5.07559245343806,2.3923794684257,0.00015268023787283,0.000809325553469296,NA,"Cuticular Wax Synthesis","Bifunctional Wax Ester Synthase / Diacylglycerol Acyltransferase","WSD","Bifunctional Wax Ester Synthase / Diacylglycerol Acyltransferase","2.3.1.20, 2.3.1.75","78,201",192,409,146,0.40190422,0.13307836,"targetP, RC2","Sequence similarity to WSD1/AT5G37300",NA,NA,NA,NA,NA
"AT3G49210",813.373784432341,0.947774367078654,0.212653394115251,0.00000259466119063561,0.0000206919506662188,NA,"Cuticular Wax Synthesis","Bifunctional Wax Ester Synthase / Diacylglycerol Acyltransferase","WSD","Bifunctional Wax Ester Synthase / Diacylglycerol Acyltransferase","2.3.1.20, 2.3.1.75","78,201",192,411,176,0.60285633,0.26615671,"targetP, RC1","Sequence similarity to WSD1/AT5G37300",NA,NA,NA,NA,NA
"AT3G50920",45.3555527052025,1.3165122109026,0.33956721224897,0.0000196066556650995,0.000129130780294949,"LPP &epsilon;1","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Phosphatidate Phosphatase","PP","Phosphatidate Phosphatase","3.1.3.4","28",34,413,689,NA,NA,NA,"Heterologous protein expression and mutant characterization","lpp ε1","plastidial localization, double mutant lppε1lppε2 no change in bulk glycerolipid metabolism","Nakamura et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17652095?log$=activity",NA,NA
"AT3G51840",13246.8845548153,-1.24418858973779,0.101385957485145,0.000000000000000000000000000000000026265121088278,0.00000000000000000000000000000000663825680582104,"ACX4","b-Oxidation","Acyl-CoA Oxidase","ACX","Acyl-CoA Oxidase","1.3.3.6","86",113,420,579,13.0618872,5.19005585,"targetP, RC5","Heterologous protein expression
and Characterization of mutant","acx4","high sequence similarity  with  ACX1. Acx5 single mutant does not exhibit a phenotype but  the  acx1 acx5 double mutant shows an altered response to IBA compared to single mutants. Adham AR, Zolman BK, Millius A, Bartel B. 2005. Mutations in Arabidopsis acyl-CoA  oxidase genes reveal distinct and overlapping roles in beta-oxidation. Plant J. 41:859–74",NA,"Rylott et al 2003;http://www.ncbi.nlm.nih.gov/pubmed/12682048?itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum&ordinalpos=33","Graham 2008;http://www.ncbi.nlm.nih.gov/pubmed/18444898?ordinalpos=7&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum"
"AT3G52310",73.821605533037,-1.4611839955906,0.389648756482456,0.0000242410207513145,0.00015598145231736,"AtWBC28;AtABCG27","Cuticular Wax Synthesis","ABC Transporter","ABC","ABC Transporter",NA,NA,230,424,691,NA,NA,NA,"Sequence similarity to ABCG11 and ABCG12/CER5",NA,NA,NA,NA,NA
"AT3G52930",13290.3426395132,0.411660643546783,0.129118690737773,0.00109393110711379,0.00458888910796138,NA,"Glycolysis","fructose-bisphosphate aldolase","FBA",NA,"4.1.2.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G53510",77.4264244468067,3.63166664307555,0.52796009577219,0.000000000000370680788012475,0.0000000000101176993903509,"AtWBC20;AtABCG20","Cuticular Wax Synthesis","ABC Transporter","ABC","ABC Transporter",NA,NA,230,425,692,NA,NA,NA,"Sequence similarity to ABCG11 and ABCG12/CER5",NA,NA,NA,NA,NA
"AT3G53980",82.6791030956258,2.45208432425893,0.518267823783825,0.000000151359205746423,0.00000155530755396588,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 4",NA,"162",193,426,472,4.21999433,0.79847013,"targetP, RC3","Sequence similarity",NA,NA,NA,NA,NA
"AT3G54950",514.711872693058,0.451154910591058,0.169529823778459,0.00569906369203601,0.019192810909054,"PLA IIIA","TAG Degradation",NA,NA,"Patatin-like Acyl-Hydrolase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G55130",2743.24440373429,1.21499869872116,0.226306700313161,0.0000000162422282850451,0.000000196468923365122,"AtWBC19;AtABCG19","Cuticular Wax Synthesis","ABC Transporter","ABC","ABC Transporter",NA,NA,230,434,699,NA,NA,NA,"Sequence similarity to ABCG11 and ABCG12/CER5",NA,NA,NA,NA,NA
"AT3G55290",25.8408745513112,2.46459810458261,0.521249003293346,0.000000228262421063413,0.00000226752748966433,NA,"Plastidial Fatty Acid Synthesis","Ketoacyl-ACP Reductase","KAR","Ketoacyl-ACP Reductase","1.1.1.100","4",10,437,350,2.10999717,0.79847013,"targetP, RC2","Sequence similarity to B. napus ketoacyl-ACP reductase",NA,NA,"Fisher et al 2000;http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=10666637",NA,NA
"AT3G55360",3278.72929001188,0.308770434839218,0.108418110367754,0.00383500867262881,0.0136886478761608,"ECR;CER10","Fatty Acid Elongation & Cuticular Wax Synthesis","Enoyl-CoA Reductase","ECR","Enoyl-CoA Reductase","1.3.1.38","200",180,439,592,16.8799773,2.6615671,"targetP, RC5","Mutant characterization; complementation of yeast tcs13 mutant","cer10/ecr","general reduction of VLCFA pools in seed storage triacylglycerols, cuticular waxes, and complex sphingolipids","Zheng et al 2005;http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=1091768&tool=pmcentrez","Gable et al 2003;http://jxb.oxfordjournals.org/cgi/content/full/55/396/543",NA
"AT3G55360",3278.72929001188,0.308770434839218,0.108418110367754,0.00383500867262881,0.0136886478761608,"ECR","Aliphatic Suberin Synthesis","Enoyl-CoA Reductase","ECR","Enoyl-CoA Reductase","1.3.1.38","150",180,439,591,16.8799773,2.6615671,"targetP, RC5","Mutant characterization; complementation of yeast mutant","cer10/ecr",NA,"Gable et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/14673020","Zheng et al 2005;http://www.ncbi.nlm.nih.gov/pubmed/15829606",NA
"AT3G55440",20486.3625637825,0.392382897639938,0.141690774303583,0.00510724109688984,0.0174682930685426,NA,"Glycolysis","triose-phosphate isomerase","TPI",NA,"5.3.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Giegé et al 2003;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC181336/?tool=pubmed",NA,NA
"AT3G56060",2152.40194857107,0.646689367217529,0.153399649498124,0.0000133473898579476,0.0000911262707574425,NA,"Cutin Synthesis","Omega-Hydroxy Fatty Acyl Dehydrogenase","HFADH","Omega-Hydroxy Fatty Acyl Dehydrogenase","1.1.1.*","204",226,442,701,NA,NA,NA,"Sequence similarity to HOTHEAD (HTD)",NA,NA,NA,NA,NA
"AT3G56060",2152.40194857107,0.646689367217529,0.153399649498124,0.0000133473898579476,0.0000911262707574425,NA,"Aliphatic Suberin Synthesis","omega-Hydroxy Fatty Acyl Dehydrogenase","HFADH","omega-Hydroxy Fatty Acyl Dehydrogenase","1.1.1.*","204",226,442,702,NA,NA,NA,"Sequence similarity to HOTHEAD (HTD)",NA,NA,NA,NA,NA
"AT3G58490",320.655284709911,-1.46503078419399,0.220692522996916,0.00000000000478266194784704,0.000000000108372645947551,NA,"Sphingolipid Synthesis","Long Chain Base 1-Phosphate Phosphatase","LCBPP","Long Chain Base 1-Phosphate Phosphatase","2.7.1.91","142",172,449,387,2.51190139,2.12925368,"targetP, RC3","Knockout",NA,NA,NA,NA,NA
"AT3G58490",320.655284709911,-1.46503078419399,0.220692522996916,0.00000000000478266194784704,0.000000000108372645947551,"LPP &delta","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Phosphatidate Phosphatase","PP","Phosphatidate Phosphatase","3.1.3.4","28",34,449,386,2.51190139,2.12925368,"targetP, RC3","sequence similarity",NA,"suggested function:LCB-P phosphatases (Ref2), non-plastidial localization (Ref 3)","Nakamura et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17652095?log$=activity","Tsegaye et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17635905?dopt=Abstract","Marion et al 2008;http://www.ncbi.nlm.nih.gov/pubmed/18643979?dopt=Abstract"
"AT3G58550",325.099365179706,3.0475660298743,0.815568718835497,0.00000910819418111413,0.0000645133074779264,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 7",NA,"162",193,450,280,1.40666478,0,"targetP, RC4","Sequence similarity to protein related lipid transfer protein LTPG1",NA,"GPI anchored",NA,"Borner et al 2003;http://www.arabidopsis.org/servlets/TairObject?type=publication&id=501706978",NA
"AT3G61580",12141.6931975445,-1.06083934985134,0.117061715724619,0.0000000000000000000318310319713887,0.00000000000000000201124681578835,"SLD1","Sphingolipid Synthesis","Sphingobase-D8 Desaturase","SLD","Sphingobase-D8 Desaturase","1.14.19.4","55",66,455,572,11.8561746,13.5739922,"targetP, RC1","Heterologous expression",NA,NA,NA,NA,NA
"AT3G62860",550.428425506702,-0.474951606569214,0.136997862877108,0.000352655234829228,0.00169616520539547,NA,"TAG Degradation","Monoacylglycerol lipase (MAGL)","MAGL","Monoacylglycerol lipase (MAGL)","3.1.1.23","85",112,458,704,NA,NA,NA,"Sequence homology ONLY (To human monoacylglycerol lipase GB NP_009214 BLAST score>100)",NA,NA,NA,NA,NA
"AT4G00240",314.717172769355,1.12094085677109,0.197503247959717,0.00000000351996834003711,0.0000000481887332384768,"PLDBETA2","Phospholipases",NA,NA,"Phospholipase D beta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT4G00400",1910.35679599611,-0.576343334456709,0.17276659712528,0.00051221272774194,0.0023504733848982,"AtGPAT8","Cutin Synthesis","Glycerol-3-Phosphate Acyltransferase","GPAT","Glycerol-3-Phosphate Acyltransferase (endomembrane predicted?)","2.3.1.15","20",26,462,451,3.71761406,6.25468269,"targetP, RC2","In planta overexpression and mutant characterization","gpat4,gpat8","Acyl acceptor could be glycerol-3-phosphate or glycerol","Li et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=17991776","Zheng et al 2003;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=12897259",NA
"AT4G00570",4343.24651165592,0.499712243394736,0.0998035815847358,0.000000383571300390178,0.00000364635502016485,NA,"Glycolysis","NAD-Malic Enzyme","NAD-ME2",NA,"1.1.1.39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wheeler et al 2006;http://www.plantphysiol.org/cgi/content/full/139/1/40",NA,NA
"AT4G02050",1770.12320914421,0.887193197551374,0.157393324777092,0.00000000649548222526208,0.0000000853668751455069,NA,"Transporters","monosaccharide transporter","STP7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Büttner 2007;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6T36-4N8C72V-2&_user=1111158&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000051676&_version=1&_urlVersion=0&_userid=1111158&md5=45cf25c09ee282fe6e89d2829c95f906",NA,NA
"AT4G02280",747.051724097947,1.70301453056863,0.177174603150377,0.0000000000000000000000955969065208076,0.00000000000000000000810569254161105,NA,"Sucrose Degradation","sucrose synthase","SUS3",NA,"2.4.1.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fallahi et al 2011;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2529237/?tool=pubmed",NA,NA
"AT4G09760",23.876935007821,0.947009110423869,0.428529185839816,0.00714850156777441,0.023283564276202,NA,"TAG Synthesis","Choline Kinase","CK","Choline Kinase","2.7.1.32","44",54,476,412,2.91380561,0.66539178,"targetP, RC3","Sequence similarity to soybean CK1",NA,NA,"Monks et al 1996;http://www.ncbi.nlm.nih.gov/pubmed/8934624",NA,NA
"AT4G09760",23.876935007821,0.947009110423869,0.428529185839816,0.00714850156777441,0.023283564276202,NA,"Eukaryotic Phospholipid Synthesis","Choline Kinase","CK","Choline Kinase","2.7.1.32","44",54,476,413,2.91380561,0.66539178,"targetP, RC3","putative; Sequence similar to AtCK1",NA,NA,"Tasseva et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/15147879?dopt=Abstract",NA,NA
"AT4G11830",221.606403383723,-0.611302985467062,0.256652235066328,0.0089154656615718,0.0279946260798489,"PLDGAMMA2","Phospholipases",NA,NA,"Other Phospholipase D gamma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT4G11850",2894.2505523217,0.790054721455074,0.242595646947072,0.000420717740199598,0.00197686195944699,"PLDGAMMA1","Phospholipases",NA,NA,"Other Phospholipase D gamma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
